date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:35	251/251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:36%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/arrow_prev.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/arrow_prev.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:35	251/251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:36%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/arrow_next.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/arrow_next.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:35	271/271	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:36%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/testimonialsrotator/js/owl.video.play.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/testimonialsrotator/js/owl.video.play.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:35	258/258	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:36%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/client-arrow-prev.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/client-arrow-prev.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:36	258/258	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:36%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/client-arrow-next.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/client-arrow-next.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:36	268/268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:37%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:36	270/270	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:37%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_x.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_x.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:36	270/270	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:37%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_y.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_y.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:37	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:37%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_next.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_next.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:37	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:38%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_prev.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/sprite_prev.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:37	275/275	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:38%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/default_thumb.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/default_thumb.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:37	268/268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:38%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/loader.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/default/loader.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:37	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:38%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:38	275/275	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:39%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/btnNext.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/btnNext.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:38	279/279	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:39%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/btnPrevious.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:38	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:39%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:38	281/281	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:39%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/contentPattern.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:39	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:40%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/btnNext.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/btnNext.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:39	278/278	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:40%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/btnPrevious.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:39	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:40%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/loader.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_rounded/loader.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:39	272/272	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:40%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/loader.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/loader.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:40	272/272	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:41%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:40	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:41%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/btnNext.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/btnNext.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:40	277/277	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:41%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/btnPrevious.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/dark_square/btnPrevious.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:40	273/273	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:41%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:41	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:42%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/btnNext.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/btnNext.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:41	278/278	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:42%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/btnPrevious.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_square/btnPrevious.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:41	269/269	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:42%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/sprite.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:41	280/280	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:42%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternTop.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternTop.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:41	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-59e68f878b180%22	http://www.sunnyshutter.ca/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/fonts/fontawesome-webfont3e6e.ttf	(from http://www.sunnyshutter.ca/css/font-awesome.css)
23:06:42	281/281	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:42%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternLeft.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:42	282/282	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:43%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternRight.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternRight.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:42	269/269	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:43%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/loader.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/loader.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:42	270/270	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:43%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/btnNext.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/btnNext.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:42	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:43%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/btnPrevious.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/btnPrevious.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:43	283/283	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:44%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/contentPatternBottom.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:43	280/280	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:44%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/facebook/default_thumbnail.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:43	274/274	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:44%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/loader.gif	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/mixitup/prettyPhoto/light_rounded/loader.gif	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:43	256/256	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:44%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/button-previous.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/button-previous.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:44	252/252	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:45%20GMT	http://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/button-next.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/button-next.png	(from http://www.sunnyshutter.ca/css/1850_6mauzxom.css)
23:06:44	46358/46358	---M--	200	added ('OK')	text/css	etag:%22b516-59e79b9069100%22	http://www.sunnyshutter.ca/css/dashicons.min.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/dashicons.min3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:45	20589/20589	---M--	200	added ('OK')	text/css	etag:%22506d-59e79b9069100%22	http://www.sunnyshutter.ca/css/admin-bar.min.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/admin-bar.min3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:46	25242/25242	---M--	200	added ('OK')	text/css	etag:%22629a-59e6ae51a95c0%22	http://www.sunnyshutter.ca/css/style.min.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/style.min3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:47	5786/5786	---M--	200	added ('OK')	text/css	etag:%22169a-59e79b9069100%22	http://www.sunnyshutter.ca/css/wordfenceBox.1551370846.css?ver=7.2.3	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/wordfenceBox.1551370846e374.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:47	36508/36508	---M--	200	added ('OK')	text/css	etag:%228e9c-59ef617715500%22	http://www.sunnyshutter.ca/css/style.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/style3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:48	139/139	---M--	200	added ('OK')	text/css	etag:%228b-59e6b0d564480%22	http://www.sunnyshutter.ca/css/editor-style.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/editor-style3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:49	6283/6283	---M--	200	added ('OK')	text/css	etag:%22188b-59e6b0d470240%22	http://www.sunnyshutter.ca/css/default.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/default3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:49	39733/39733	---M--	200	added ('OK')	text/css	etag:%229b35-59e6b0d74c900%22	http://www.sunnyshutter.ca/css/font-awesome.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/font-awesome3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:50	222/222	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:50%20GMT	http://www.sunnyshutter.ca/css/font-awesome.min.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/font-awesome.min.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:50	1672/1672	---M--	200	added ('OK')	text/css	etag:%22688-59e6ae51a95c0%22	http://www.sunnyshutter.ca/css/tm-rotator.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/tm-rotator3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:50	11973/11973	---M--	200	added ('OK')	text/css	etag:%222ec5-59e6b0da28fc0%22	http://www.sunnyshutter.ca/css/responsive.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/responsive3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:50	214/214	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:06:51%20GMT	http://www.sunnyshutter.ca/owl.carousel.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/owl.carousel3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:51	2736/2736	---M--	200	added ('OK')	text/css	etag:%22ab0-59e6ae51a95c0%22	http://www.sunnyshutter.ca/css/style-mixitup.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/style-mixitup3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:51	19059/19059	---M--	200	added ('OK')	text/css	etag:%224a73-59ef61d0ba880%22	http://www.sunnyshutter.ca/css/prettyPhotoe735.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/prettyPhotoe7353c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:51	1321/1321	---M--	200	added ('OK')	text/css	etag:%22529-59e6b0d6586c0%22	http://www.sunnyshutter.ca/css/flexiselcss.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/flexiselcss3c21.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:52	6237/6237	---M--	200	added ('OK')	text/css	etag:%22185d-59e79e31b4580%22	http://www.sunnyshutter.ca/css/toolbar.css?ver=1575767025	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/toolbarebe9.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:52	1463/1463	---M--	200	added ('OK')	text/css	etag:%225b7-59e6ae4bf0840%22	http://www.sunnyshutter.ca/css/addtoany.min.css?ver=1.15	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/addtoany.min9be6.css	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:53	129/129	---M--	200	added ('OK')	application/javascript	etag:%2281-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/addtoany.min.js?ver=1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/addtoany.min4963.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:54	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery-migrate.min.js?ver=1.4.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery-migrate.min330a.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:54	6559/6559	---M--	200	added ('OK')	application/javascript	etag:%22199f-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/custom.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/custom3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:55	1358/1358	---M--	200	added ('OK')	application/javascript	etag:%2254e-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/bootstrap.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/bootstrap3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
